1.701140e+01 3.974535e+01 6.715279e+00 1.701140e+01 3.974535e+01 6.715279e+00 4.132940e-05 -5.972089e-05 -2.029570e-06 2.041663e+00
7.295139e+00 3.922431e+01 2.452078e+00 7.295139e+00 3.922431e+01 2.452078e+00 1.018931e-06 -2.554998e-05 -3.422094e-06 1.662756e+00
6.759664e+00 4.324595e+01 2.779817e+00 6.759664e+00 4.324595e+01 2.779817e+00 -7.546782e-07 -3.567460e-05 1.468941e-05 6.752929e-01
4.714833e+00 3.596945e+01 2.630668e+00 4.714833e+00 3.596945e+01 2.630668e+00 7.129775e-06 -4.412489e-05 -2.242281e-07 4.008408e-01
3.912670e+00 4.260139e+01 5.041179e+00 3.912670e+00 4.260139e+01 5.041179e+00 2.253537e-05 -6.865689e-05 3.094475e-05 1.003427e+00
1.406518e+01 3.937504e+01 2.474677e+00 1.406518e+01 3.937504e+01 2.474677e+00 9.192827e-06 -3.057645e-05 -5.501961e-07 1.676955e+00
1.453444e+01 4.337076e+01 2.673854e+00 1.453444e+01 4.337076e+01 2.673854e+00 2.041156e-05 -3.416915e-05 4.414108e-06 6.811043e-01
1.679010e+01 3.626325e+01 2.585422e+00 1.679010e+01 3.626325e+01 2.585422e+00 6.953168e-06 -3.518654e-05 -6.824623e-06 4.092735e-01
1.766984e+01 4.291846e+01 4.764403e+00 1.766984e+01 4.291846e+01 4.764403e+00 2.666356e-05 -4.964253e-05 1.617707e-06 1.006996e+00
1.103684e+01 3.388024e+01 6.890044e+00 1.103684e+01 3.388024e+01 6.890044e+00 4.489493e-05 -7.971057e-05 1.506605e-06 7.549763e+00
8.292860e+00 2.978611e+01 4.281737e+00 8.292860e+00 2.978611e+01 4.281737e+00 1.693936e-05 -3.881625e-05 -2.141656e-05 6.233718e-01
1.341117e+01 2.988193e+01 4.205788e+00 1.341117e+01 2.988193e+01 4.205788e+00 1.946205e-05 -3.299999e-05 -2.764897e-05 6.204463e-01
1.057113e+01 4.184781e+01 2.400159e+00 1.057113e+01 4.184781e+01 2.400159e+00 3.009380e-07 -1.520185e-05 -1.657299e-06 1.709625e+00
8.702960e+00 3.544613e+01 2.471751e+00 8.702960e+00 3.544613e+01 2.471751e+00 7.858419e-06 -1.756283e-05 2.429720e-06 1.967879e+00
1.280356e+01 3.551751e+01 2.481616e+00 1.280356e+01 3.551751e+01 2.481616e+00 3.903227e-06 -1.820366e-05 1.834952e-06 1.977199e+00
8.944050e+00 4.021061e+01 6.854790e+00 8.944050e+00 4.021061e+01 6.854790e+00 4.509437e-05 -8.024574e-05 -1.249242e-06 8.850436e+00
1.302128e+01 4.030625e+01 6.862511e+00 1.302128e+01 4.030625e+01 6.862511e+00 4.266243e-05 -7.553304e-05 -3.195957e-07 8.829940e+00
8.176820e+00 4.576903e+01 5.047895e+00 8.176820e+00 4.576903e+01 5.047895e+00 2.718071e-05 -6.206630e-05 2.571622e-05 9.903104e-01
1.332267e+01 4.588789e+01 4.979574e+00 1.332267e+01 4.588789e+01 4.979574e+00 2.615473e-05 -5.491020e-05 2.069682e-05 9.686954e-01
1.081457e+01 3.194626e+01 2.507479e+00 1.081457e+01 3.194626e+01 2.507479e+00 1.227858e-05 -1.701879e-05 -7.563576e-07 3.675332e-01
1.085418e+01 4.379489e+01 6.804606e+00 1.085418e+01 4.379489e+01 6.804606e+00 3.494065e-05 -7.786669e-05 4.775791e-06 2.379660e+00
3.004360e+00 3.643436e+01 5.957657e+00 3.004360e+00 3.643436e+01 5.957657e+00 3.842828e-05 -6.711746e-05 1.445521e-05 8.929844e-01
5.557098e+00 3.381901e+01 6.671049e+00 5.557098e+00 3.381901e+01 6.671049e+00 3.921490e-05 -6.731351e-05 1.938667e-06 1.694407e+00
5.986814e+00 3.581496e+01 6.908478e+00 5.986814e+00 3.581496e+01 6.908478e+00 4.493589e-05 -7.205316e-05 1.674593e-07 3.859166e+00
3.825296e+00 3.390427e+01 5.842588e+00 3.825296e+00 3.390427e+01 5.842588e+00 3.542913e-05 -6.462831e-05 7.225996e-06 5.095285e-01
4.453646e+00 3.736198e+01 6.758287e+00 4.453646e+00 3.736198e+01 6.758287e+00 4.484083e-05 -7.063486e-05 5.986363e-06 1.857418e+00
1.896739e+01 3.676035e+01 5.741773e+00 1.896739e+01 3.676035e+01 5.741773e+00 3.766358e-05 -5.488832e-05 -1.618805e-05 8.885692e-01
1.652929e+01 3.394926e+01 6.564619e+00 1.652929e+01 3.394926e+01 6.564619e+00 4.843849e-05 -6.827803e-05 -1.044356e-05 1.700880e+00
1.611876e+01 3.581350e+01 6.888595e+00 1.611876e+01 3.581350e+01 6.888595e+00 5.213875e-05 -7.211118e-05 -1.084669e-06 3.846948e+00
1.818473e+01 3.423278e+01 5.649467e+00 1.818473e+01 3.423278e+01 5.649467e+00 4.055597e-05 -5.654175e-05 -2.029345e-05 5.056733e-01
1.762854e+01 3.770507e+01 6.667471e+00 1.762854e+01 3.770507e+01 6.667471e+00 4.671700e-05 -5.789967e-05 -5.400826e-06 1.846360e+00
5.580723e+00 3.971973e+01 2.444943e+00 5.580723e+00 3.971973e+01 2.444943e+00 -4.323082e-06 -4.301938e-05 2.733488e-06 6.845944e-01
5.110323e+00 4.166936e+01 2.773440e+00 5.110323e+00 4.166936e+01 2.773440e+00 -4.822515e-06 -4.665262e-05 1.555942e-05 5.775902e-01
4.093928e+00 3.805065e+01 2.701447e+00 4.093928e+00 3.805065e+01 2.701447e+00 2.221989e-07 -5.298976e-05 7.912945e-06 4.458811e-01
3.484671e+00 4.148702e+01 3.747417e+00 3.484671e+00 4.148702e+01 3.747417e+00 5.541773e-06 -5.861329e-05 2.864232e-05 8.836976e-01
1.576395e+01 3.992068e+01 2.424646e+00 1.576395e+01 3.992068e+01 2.424646e+00 7.571009e-06 -2.318742e-05 2.488913e-06 7.015831e-01
1.622262e+01 4.185603e+01 2.653767e+00 1.622262e+01 4.185603e+01 2.653767e+00 1.455157e-05 -3.473137e-05 1.607822e-06 5.873761e-01
1.732915e+01 3.830682e+01 2.598617e+00 1.732915e+01 3.830682e+01 2.598617e+00 9.721661e-06 -4.119891e-05 -3.281187e-06 4.410293e-01
1.797069e+01 4.173983e+01 3.489337e+00 1.797069e+01 4.173983e+01 3.489337e+00 1.937157e-05 -4.555855e-05 -3.378485e-06 8.844024e-01
1.102808e+01 3.209677e+01 6.878629e+00 1.102808e+01 3.209677e+01 6.878629e+00 6.036661e-05 -8.037526e-05 -2.858292e-06 3.207119e+00
9.551320e+00 2.966568e+01 5.513777e+00 9.551320e+00 2.966568e+01 5.513777e+00 1.596800e-05 -5.473755e-05 -2.202724e-05 8.132342e-01
1.221103e+01 2.969644e+01 5.475091e+00 1.221103e+01 2.969644e+01 5.475091e+00 2.419951e-05 -5.182142e-05 -2.254737e-05 8.155531e-01
1.066052e+01 4.007766e+01 2.509445e+00 1.066052e+01 4.007766e+01 2.509445e+00 3.215142e-06 -1.559387e-05 -2.216409e-06 2.554420e+00
9.704370e+00 3.691894e+01 2.557823e+00 9.704370e+00 3.691894e+01 2.557823e+00 5.860988e-06 -1.668389e-05 1.419120e-06 2.662589e+00
1.174845e+01 3.695629e+01 2.560353e+00 1.174845e+01 3.695629e+01 2.560353e+00 4.109276e-06 -1.710847e-05 1.217720e-06 2.666657e+00
1.000812e+01 3.878248e+01 6.803579e+00 1.000812e+01 3.878248e+01 6.803579e+00 4.664526e-05 -7.983913e-05 -2.900105e-07 1.388828e+01
1.203597e+01 3.882360e+01 6.808532e+00 1.203597e+01 3.882360e+01 6.808532e+00 4.603561e-05 -7.802364e-05 3.101435e-07 1.386504e+01
9.407170e+00 4.593403e+01 3.783006e+00 9.407170e+00 4.593403e+01 3.783006e+00 2.492243e-05 -4.261767e-05 2.574078e-05 1.035540e+00
1.204204e+01 4.597968e+01 3.749774e+00 1.204204e+01 4.597968e+01 3.749774e+00 2.473825e-05 -4.171036e-05 2.271993e-05 1.012730e+00
8.751240e+00 3.205551e+01 2.502679e+00 8.751240e+00 3.205551e+01 2.502679e+00 1.663699e-05 -2.079226e-05 -2.379109e-06 3.515802e-01
8.750690e+00 4.356174e+01 6.804895e+00 8.750690e+00 4.356174e+01 6.804895e+00 3.827818e-05 -8.138577e-05 4.688515e-06 2.143821e+00
2.743614e+00 3.894572e+01 3.668582e+00 2.743614e+00 3.894572e+01 3.668582e+00 8.409178e-06 -6.010116e-05 2.360468e-05 7.882835e-01
3.222810e+00 3.878819e+01 6.135168e+00 3.222810e+00 3.878819e+01 6.135168e+00 3.885628e-05 -7.072011e-05 1.832332e-05 8.767508e-01
2.773277e+00 4.026441e+01 4.983427e+00 2.773277e+00 4.026441e+01 4.983427e+00 2.321514e-05 -6.717173e-05 2.924290e-05 1.020023e+00
2.882360e+00 3.507107e+01 4.689316e+00 2.882360e+00 3.507107e+01 4.689316e+00 2.641289e-05 -6.329715e-05 1.270676e-05 4.304537e-01
3.047794e+00 3.655607e+01 3.472613e+00 3.047794e+00 3.655607e+01 3.472613e+00 1.186515e-05 -5.908430e-05 1.370896e-05 4.479628e-01
9.047480e+00 3.114227e+01 6.571797e+00 9.047480e+00 3.114227e+01 6.571797e+00 1.811893e-05 -7.171120e-05 -9.308729e-06 1.406825e+00
5.382938e+00 3.208000e+01 5.805963e+00 5.382938e+00 3.208000e+01 5.805963e+00 2.672293e-05 -5.997491e-05 -3.383069e-06 8.672229e-01
7.361222e+00 3.059929e+01 5.697043e+00 7.361222e+00 3.059929e+01 5.697043e+00 1.686528e-05 -5.813553e-05 -1.483291e-05 7.038337e-01
7.425470e+00 3.429799e+01 6.889103e+00 7.425470e+00 3.429799e+01 6.889103e+00 4.247572e-05 -7.281296e-05 2.113355e-07 4.634575e+00
9.121280e+00 3.302834e+01 6.889929e+00 9.121280e+00 3.302834e+01 6.889929e+00 4.146197e-05 -7.656900e-05 1.999118e-07 4.462376e+00
9.397040e+00 3.685345e+01 6.813800e+00 9.397040e+00 3.685345e+01 6.813800e+00 4.749998e-05 -7.877891e-05 1.952738e-07 1.319030e+01
9.252210e+00 3.494371e+01 6.861580e+00 9.252210e+00 3.494371e+01 6.861580e+00 4.546485e-05 -7.786685e-05 6.714308e-07 8.974218e+00
6.298944e+00 3.785466e+01 6.896348e+00 6.298944e+00 3.785466e+01 6.896348e+00 4.652996e-05 -7.634603e-05 -2.309250e-07 5.139435e+00
8.153650e+00 3.832063e+01 6.842035e+00 8.153650e+00 3.832063e+01 6.842035e+00 4.679700e-05 -7.902526e-05 -8.151003e-07 9.794369e+00
5.233975e+00 3.229397e+01 3.276744e+00 5.233975e+00 3.229397e+01 3.276744e+00 2.017790e-05 -3.739476e-05 -1.217139e-05 3.809869e-01
3.922455e+00 3.425714e+01 3.335335e+00 3.922455e+00 3.425714e+01 3.335335e+00 1.689828e-05 -5.110544e-05 9.220195e-07 2.868588e-01
5.991235e+00 3.096087e+01 4.398020e+00 5.991235e+00 3.096087e+01 4.398020e+00 1.957300e-05 -4.514576e-05 -1.540597e-05 6.611522e-01
5.818214e+00 4.139242e+01 6.803586e+00 5.818214e+00 4.139242e+01 6.803586e+00 4.324859e-05 -8.153173e-05 6.317115e-06 1.991181e+00
6.945825e+00 3.982150e+01 6.891333e+00 6.945825e+00 3.982150e+01 6.891333e+00 4.598134e-05 -7.973713e-05 -5.194866e-07 5.361683e+00
3.980440e+00 4.107499e+01 6.208231e+00 3.980440e+00 4.107499e+01 6.208231e+00 3.815429e-05 -7.625251e-05 2.014394e-05 8.794171e-01
1.877746e+01 3.924720e+01 3.415708e+00 1.877746e+01 3.924720e+01 3.415708e+00 1.551645e-05 -4.527744e-05 -9.188376e-06 7.882997e-01
1.894456e+01 3.543977e+01 4.442201e+00 1.894456e+01 3.543977e+01 4.442201e+00 2.517622e-05 -4.961425e-05 -2.257647e-05 4.212152e-01
1.854602e+01 3.690249e+01 3.272753e+00 1.854602e+01 3.690249e+01 3.272753e+00 1.289486e-05 -4.442723e-05 -1.474614e-05 4.477375e-01
1.870027e+01 3.915743e+01 5.910764e+00 1.870027e+01 3.915743e+01 5.910764e+00 3.633929e-05 -5.235718e-05 -1.041159e-05 8.694650e-01
1.890066e+01 4.060771e+01 4.680102e+00 1.890066e+01 4.060771e+01 4.680102e+00 2.528342e-05 -4.798055e-05 -8.405285e-06 1.018156e+00
1.280435e+01 3.115498e+01 6.522991e+00 1.280435e+01 3.115498e+01 6.522991e+00 3.599966e-05 -7.344162e-05 -1.336938e-05 1.404299e+00
1.466186e+01 3.434741e+01 6.874885e+00 1.466186e+01 3.434741e+01 6.874885e+00 4.932609e-05 -7.375324e-05 -3.901433e-07 4.618884e+00
1.292047e+01 3.304947e+01 6.874488e+00 1.292047e+01 3.304947e+01 6.874488e+00 4.679711e-05 -7.682198e-05 -8.474073e-07 4.450698e+00
1.655237e+01 3.226339e+01 5.642921e+00 1.655237e+01 3.226339e+01 5.642921e+00 3.829641e-05 -5.901732e-05 -2.395098e-05 8.770288e-01
1.445119e+01 3.067675e+01 5.578355e+00 1.445119e+01 3.067675e+01 5.578355e+00 3.082817e-05 -5.792600e-05 -2.582704e-05 7.070320e-01
1.271676e+01 3.689778e+01 6.822376e+00 1.271676e+01 3.689778e+01 6.822376e+00 4.886618e-05 -7.692635e-05 1.356501e-06 1.315456e+01
1.577225e+01 3.801756e+01 6.897514e+00 1.577225e+01 3.801756e+01 6.897514e+00 4.718638e-05 -6.933343e-05 6.187062e-07 5.116140e+00
1.390454e+01 3.842526e+01 6.853026e+00 1.390454e+01 3.842526e+01 6.853026e+00 4.656392e-05 -7.427460e-05 7.371727e-07 9.759209e+00
1.284430e+01 3.497979e+01 6.867353e+00 1.284430e+01 3.497979e+01 6.867353e+00 4.771403e-05 -7.683482e-05 1.761320e-06 8.951971e+00
1.648319e+01 3.257213e+01 3.243435e+00 1.648319e+01 3.257213e+01 3.243435e+00 1.393205e-05 -2.966200e-05 -2.215230e-05 3.804941e-01
1.578398e+01 3.116856e+01 4.302794e+00 1.578398e+01 3.116856e+01 4.302794e+00 2.218128e-05 -4.179538e-05 -2.831993e-05 6.682276e-01
1.774395e+01 3.461508e+01 3.213832e+00 1.774395e+01 3.461508e+01 3.213832e+00 1.312920e-05 -3.753484e-05 -1.919649e-05 2.823846e-01
1.603770e+01 4.167233e+01 6.740557e+00 1.603770e+01 4.167233e+01 6.740557e+00 3.454371e-05 -6.361567e-05 1.087111e-06 1.970879e+00
1.783249e+01 4.143979e+01 5.996699e+00 1.783249e+01 4.143979e+01 5.996699e+00 3.299501e-05 -5.410095e-05 -2.475909e-06 8.663048e-01
1.502777e+01 4.001050e+01 6.892380e+00 1.502777e+01 4.001050e+01 6.892380e+00 4.198174e-05 -6.986087e-05 1.145061e-07 5.339623e+00
9.022850e+00 3.880152e+01 2.535935e+00 9.022850e+00 3.880152e+01 2.535935e+00 3.341291e-06 -1.858208e-05 -1.040559e-06 2.545061e+00
6.967239e+00 4.126110e+01 2.466725e+00 6.967239e+00 4.126110e+01 2.466725e+00 -4.845691e-06 -3.451639e-05 1.397502e-06 1.012199e+00
8.815900e+00 4.069769e+01 2.466497e+00 8.815900e+00 4.069769e+01 2.466497e+00 1.141909e-07 -1.918009e-05 -1.744372e-06 1.942357e+00
5.934157e+00 3.761285e+01 2.443870e+00 5.934157e+00 3.761285e+01 2.443870e+00 1.611476e-06 -3.718815e-05 -3.470052e-06 9.578189e-01
7.821562e+00 3.727659e+01 2.483789e+00 7.821562e+00 3.727659e+01 2.483789e+00 4.804641e-06 -2.009978e-05 -1.353410e-06 2.011694e+00
8.720320e+00 4.448666e+01 2.771096e+00 8.720320e+00 4.448666e+01 2.771096e+00 5.685667e-06 -2.603688e-05 1.696444e-05 7.417667e-01
5.032249e+00 4.337900e+01 3.708632e+00 5.032249e+00 4.337900e+01 3.708632e+00 6.705409e-06 -5.292372e-05 2.793531e-05 8.219623e-01
7.094492e+00 4.493844e+01 3.715075e+00 7.094492e+00 4.493844e+01 3.715075e+00 1.211961e-05 -4.609599e-05 2.747904e-05 8.507094e-01
8.624230e+00 4.260122e+01 2.428432e+00 8.624230e+00 4.260122e+01 2.428432e+00 -1.790625e-07 -2.046819e-05 2.395645e-06 1.070770e+00
5.691829e+00 3.403389e+01 2.567120e+00 5.691829e+00 3.403389e+01 2.567120e+00 1.395928e-05 -3.006281e-05 -5.356568e-06 3.075371e-01
6.688751e+00 3.569326e+01 2.424050e+00 6.688751e+00 3.569326e+01 2.424050e+00 7.585109e-06 -2.329449e-05 -2.812139e-06 1.070069e+00
5.185972e+00 4.309609e+01 6.160596e+00 5.185972e+00 4.309609e+01 6.160596e+00 3.573912e-05 -7.880399e-05 2.032427e-05 8.871299e-01
5.812188e+00 4.448437e+01 5.045303e+00 5.812188e+00 4.448437e+01 5.045303e+00 2.350649e-05 -6.637008e-05 2.868231e-05 8.962549e-01
1.235732e+01 3.887525e+01 2.534657e+00 1.235732e+01 3.887525e+01 2.534657e+00 5.971234e-06 -1.973679e-05 -1.728560e-06 2.547984e+00
1.547038e+01 3.785894e+01 2.445232e+00 1.547038e+01 3.785894e+01 2.445232e+00 7.665452e-06 -3.165898e-05 3.773667e-07 9.564492e-01
1.361025e+01 3.739317e+01 2.502873e+00 1.361025e+01 3.739317e+01 2.502873e+00 5.123674e-06 -2.283433e-05 -4.069471e-07 2.018714e+00
1.432603e+01 4.141613e+01 2.429210e+00 1.432603e+01 4.141613e+01 2.429210e+00 1.121300e-05 -3.253130e-05 1.471147e-08 1.002234e+00
1.247048e+01 4.077782e+01 2.445620e+00 1.247048e+01 4.077782e+01 2.445620e+00 6.096561e-06 -2.105465e-05 -2.847785e-06 1.930559e+00
1.268157e+01 4.453241e+01 2.726264e+00 1.268157e+01 4.453241e+01 2.726264e+00 2.571430e-05 -3.011140e-05 1.056187e-05 7.449128e-01
1.251694e+01 4.267798e+01 2.389599e+00 1.251694e+01 4.267798e+01 2.389599e+00 3.734523e-06 -2.193299e-05 -1.096968e-07 1.068224e+00
1.636696e+01 4.358888e+01 3.501250e+00 1.636696e+01 4.358888e+01 3.501250e+00 2.337283e-05 -4.147219e-05 6.068140e-06 8.311268e-01
1.434024e+01 4.506623e+01 3.610546e+00 1.434024e+01 4.506623e+01 3.610546e+00 2.696459e-05 -4.119077e-05 1.504592e-05 8.453069e-01
1.590539e+01 3.428216e+01 2.574772e+00 1.590539e+01 3.428216e+01 2.574772e+00 7.434049e-06 -2.474081e-05 -9.483949e-06 3.102815e-01
1.479955e+01 3.586486e+01 2.453103e+00 1.479955e+01 3.586486e+01 2.453103e+00 4.956489e-06 -2.508095e-05 -2.270645e-06 1.080608e+00
1.651075e+01 4.339347e+01 6.005637e+00 1.651075e+01 4.339347e+01 6.005637e+00 2.875502e-05 -5.865387e-05 6.370025e-06 8.762645e-01
1.572820e+01 4.470659e+01 4.883308e+00 1.572820e+01 4.470659e+01 4.883308e+00 2.695288e-05 -5.154377e-05 1.302841e-05 8.864079e-01
1.104776e+01 3.565702e+01 6.826297e+00 1.104776e+01 3.565702e+01 6.826297e+00 4.691571e-05 -7.952859e-05 1.333730e-06 1.278327e+01
7.408661e+00 3.084438e+01 3.169878e+00 7.408661e+00 3.084438e+01 3.169878e+00 1.937602e-05 -2.881807e-05 -1.425090e-05 5.250990e-01
1.086396e+01 2.944587e+01 4.205536e+00 1.086396e+01 2.944587e+01 4.205536e+00 1.917111e-05 -3.576193e-05 -2.263829e-05 6.069377e-01
9.650070e+00 3.039016e+01 3.074808e+00 9.650070e+00 3.039016e+01 3.074808e+00 1.894425e-05 -2.391548e-05 -1.233499e-05 3.253124e-01
1.430242e+01 3.099715e+01 3.161611e+00 1.430242e+01 3.099715e+01 3.161611e+00 1.355702e-05 -2.420467e-05 -1.976189e-05 5.151749e-01
1.201052e+01 3.045388e+01 3.054868e+00 1.201052e+01 3.045388e+01 3.054868e+00 1.385092e-05 -1.898379e-05 -1.529957e-05 3.110685e-01
1.042737e+01 4.363049e+01 2.409815e+00 1.042737e+01 4.363049e+01 2.409815e+00 1.331719e-06 -1.392161e-05 5.696052e-06 9.096527e-01
7.726815e+00 3.394509e+01 2.393924e+00 7.726815e+00 3.394509e+01 2.393924e+00 9.594806e-06 -1.765510e-05 -6.753989e-07 9.055838e-01
1.075714e+01 3.532982e+01 2.515644e+00 1.075714e+01 3.532982e+01 2.515644e+00 5.781470e-06 -1.761729e-05 3.819980e-06 2.208612e+00
9.751490e+00 3.370474e+01 2.434328e+00 9.751490e+00 3.370474e+01 2.434328e+00 8.564150e-06 -1.810354e-05 4.211243e-06 1.222679e+00
1.380844e+01 3.403320e+01 2.419034e+00 1.380844e+01 3.403320e+01 2.419034e+00 7.994552e-06 -1.670025e-05 -1.734596e-06 8.990782e-01
1.180652e+01 3.373436e+01 2.437153e+00 1.180652e+01 3.373436e+01 2.437153e+00 7.480553e-06 -1.694316e-05 3.439278e-06 1.228869e+00
7.883655e+00 4.164749e+01 6.909277e+00 7.883655e+00 4.164749e+01 6.909277e+00 4.324627e-05 -8.115999e-05 -7.104834e-07 4.396696e+00
1.097991e+01 4.042686e+01 6.838095e+00 1.097991e+01 4.042686e+01 6.838095e+00 4.374038e-05 -7.875047e-05 -7.066700e-07 1.031776e+01
9.896890e+00 4.201353e+01 6.889817e+00 9.896890e+00 4.201353e+01 6.889817e+00 4.117869e-05 -8.011846e-05 -7.771668e-07 5.643012e+00
1.398543e+01 4.181009e+01 6.908861e+00 1.398543e+01 4.181009e+01 6.908861e+00 3.742129e-05 -7.215773e-05 1.088058e-08 4.387183e+00
1.195457e+01 4.207219e+01 6.892266e+00 1.195457e+01 4.207219e+01 6.892266e+00 3.889300e-05 -7.682407e-05 -2.949537e-07 5.639599e+00
7.325392e+00 4.467871e+01 6.156796e+00 7.325392e+00 4.467871e+01 6.156796e+00 3.436782e-05 -7.677344e-05 1.741591e-05 9.138671e-01
1.074133e+01 4.621970e+01 5.063045e+00 1.074133e+01 4.621970e+01 5.063045e+00 2.694003e-05 -5.839504e-05 2.597798e-05 1.003638e+00
9.592450e+00 4.523890e+01 6.230508e+00 9.592450e+00 4.523890e+01 6.230508e+00 3.166154e-05 -7.466481e-05 1.638929e-05 8.989354e-01
1.428947e+01 4.487360e+01 6.073361e+00 1.428947e+01 4.487360e+01 6.073361e+00 2.660773e-05 -6.383961e-05 1.283187e-05 8.938063e-01
1.198480e+01 4.530974e+01 6.206619e+00 1.198480e+01 4.530974e+01 6.206619e+00 2.861917e-05 -6.944395e-05 1.546204e-05 8.893818e-01
1.290888e+01 3.214384e+01 2.513312e+00 1.290888e+01 3.214384e+01 2.513312e+00 9.640212e-06 -1.585443e-05 -4.280274e-06 3.544800e-01
1.296746e+01 4.369727e+01 6.786899e+00 1.296746e+01 4.369727e+01 6.786899e+00 3.067382e-05 -7.233034e-05 4.891043e-06 2.136363e+00
3.600771e+00 3.589944e+01 6.345449e+00 3.600771e+00 3.589944e+01 6.345449e+00 4.070541e-05 -6.710184e-05 9.941221e-06 1.085610e+00
4.882155e+00 3.462705e+01 6.660100e+00 4.882155e+00 3.462705e+01 6.660100e+00 4.147663e-05 -6.741235e-05 3.836174e-06 1.564544e+00
5.129067e+00 3.561178e+01 6.830244e+00 5.129067e+00 3.561178e+01 6.830244e+00 4.433529e-05 -7.028290e-05 2.408655e-06 2.403771e+00
4.006784e+00 3.463855e+01 6.303657e+00 4.006784e+00 3.463855e+01 6.303657e+00 3.984793e-05 -6.609641e-05 7.520780e-06 7.742206e-01
4.335094e+00 3.636627e+01 6.702475e+00 4.335094e+00 3.636627e+01 6.702475e+00 4.361440e-05 -6.837870e-05 5.922160e-06 1.645165e+00
1.842864e+01 3.620468e+01 6.186416e+00 1.842864e+01 3.620468e+01 6.186416e+00 4.342632e-05 -5.736986e-05 -1.306320e-05 1.069204e+00
