1.488389e+01 2.678297e+01 6.862992e+00
1.414404e+01 2.588138e+01 6.866044e+00
1.601813e+01 2.585527e+01 6.441364e+00
1.534117e+01 2.485150e+01 6.483179e+00
1.297758e+01 2.965797e+01 6.839579e+00
1.435335e+01 3.056536e+01 6.854868e+00
1.342191e+01 3.055768e+01 6.843431e+00
1.331770e+01 2.872836e+01 6.843869e+00
1.728036e+01 2.674852e+01 3.868720e+00
1.697914e+01 2.604262e+01 4.541854e+00
1.779942e+01 2.787737e+01 3.917198e+00
1.488099e+01 3.428127e+01 6.755328e+00
1.583491e+01 3.431447e+01 6.459937e+00
1.456889e+01 3.333819e+01 6.847699e+00
7.597145e+00 3.033201e+01 2.749693e+00
6.296454e+00 3.128645e+01 2.448724e+00
7.219751e+00 3.122534e+01 2.589816e+00
6.209957e+00 2.949464e+01 2.451769e+00
7.164564e+00 2.947352e+01 2.584394e+00
5.923081e+00 3.492684e+01 2.595782e+00
4.249849e+00 3.406764e+01 2.918337e+00
4.983682e+00 3.499179e+01 2.925040e+00
6.191032e+00 3.398011e+01 2.460937e+00
5.569241e+00 2.585198e+01 2.538687e+00
5.902843e+00 2.681740e+01 2.458166e+00
2.642985e+00 3.348603e+01 5.502564e+00
2.875906e+00 3.417589e+01 4.818887e+00
1.214106e+01 3.156230e+01 2.798814e+00
1.376527e+01 3.154222e+01 2.472151e+00
1.295273e+01 3.104560e+01 2.624858e+00
1.278730e+01 3.305005e+01 2.471866e+00
1.199821e+01 3.251464e+01 2.636050e+00
1.126429e+01 3.635882e+01 2.557351e+00
1.149439e+01 3.540893e+01 2.439118e+00
1.315389e+01 3.646646e+01 2.860986e+00
1.205668e+01 3.689438e+01 2.871959e+00
1.621154e+01 2.880496e+01 2.498853e+00
1.540983e+01 2.941728e+01 2.422315e+00
1.493543e+01 3.686014e+01 5.421992e+00
1.434322e+01 3.732188e+01 4.715631e+00
1.098102e+01 2.720827e+01 6.839709e+00
9.178977e+00 2.180579e+01 3.784007e+00
1.111169e+01 2.161740e+01 4.463852e+00
1.045869e+01 2.183720e+01 3.775732e+00
1.505244e+01 2.336358e+01 3.744692e+00
1.406559e+01 2.278204e+01 3.768854e+00
8.929542e+00 3.434820e+01 2.487938e+00
8.575284e+00 2.619306e+01 2.422202e+00
9.877938e+00 2.719558e+01 2.595201e+00
9.570527e+00 2.628670e+01 2.459994e+00
1.342012e+01 2.753806e+01 2.451011e+00
1.249175e+01 2.711944e+01 2.473193e+00
6.883636e+00 3.258246e+01 6.856688e+00
8.554807e+00 3.238045e+01 6.841375e+00
7.818291e+00 3.300033e+01 6.850464e+00
1.185634e+01 3.394654e+01 6.858813e+00
1.083708e+01 3.381641e+01 6.851195e+00
5.185413e+00 3.659880e+01 5.528416e+00
6.754488e+00 3.767644e+01 4.827586e+00
6.298462e+00 3.719389e+01 5.536101e+00
1.116953e+01 3.823842e+01 5.481174e+00
9.907018e+00 3.818426e+01 5.507122e+00
1.272294e+01 2.450220e+01 2.543887e+00
9.684849e+00 3.615172e+01 6.793743e+00
2.292927e+00 2.726816e+01 5.343654e+00
3.225894e+00 2.744269e+01 6.520807e+00
2.540210e+00 2.796221e+01 6.009687e+00
3.354958e+00 2.553809e+01 6.004594e+00
2.804109e+00 2.600989e+01 5.352165e+00
6.888173e+00 2.441167e+01 6.717100e+00
5.025377e+00 2.456058e+01 6.464382e+00
6.023633e+00 2.399883e+01 6.423231e+00
5.836980e+00 2.592902e+01 6.883264e+00
6.756313e+00 2.539499e+01 6.856237e+00
6.551177e+00 2.743051e+01 6.863569e+00
6.649447e+00 2.640534e+01 6.875877e+00
4.840939e+00 2.752045e+01 6.890940e+00
5.648987e+00 2.798669e+01 6.875756e+00
4.448465e+00 2.387896e+01 5.249010e+00
3.524660e+00 2.487149e+01 5.321970e+00
5.184411e+00 2.377517e+01 5.919563e+00
3.943667e+00 2.911968e+01 6.770697e+00
4.782267e+00 2.855457e+01 6.867950e+00
3.155837e+00 2.856834e+01 6.508175e+00
1.854133e+01 3.161725e+01 5.267833e+00
1.855577e+01 2.961631e+01 5.957096e+00
1.876685e+01 3.026391e+01 5.261162e+00
1.770971e+01 3.133568e+01 6.485531e+00
1.800096e+01 3.211784e+01 5.939212e+00
1.585413e+01 2.679759e+01 6.745463e+00
1.614686e+01 2.873580e+01 6.894246e+00
1.558991e+01 2.775807e+01 6.867987e+00
1.748315e+01 2.804357e+01 6.402646e+00
1.675440e+01 2.694509e+01 6.406412e+00
1.478256e+01 2.962675e+01 6.864984e+00
1.623055e+01 3.062475e+01 6.888489e+00
1.528815e+01 3.059565e+01 6.875225e+00
1.521176e+01 2.869455e+01 6.881754e+00
1.793625e+01 2.784401e+01 5.164503e+00
1.746729e+01 2.727897e+01 5.842108e+00
1.850915e+01 2.909526e+01 5.166553e+00
1.618490e+01 3.245037e+01 6.739899e+00
1.717087e+01 3.235926e+01 6.448604e+00
1.575934e+01 3.153603e+01 6.859665e+00
5.793410e+00 3.040956e+01 2.427987e+00
4.413077e+00 3.135399e+01 2.409783e+00
5.358119e+00 3.133193e+01 2.408285e+00
4.344794e+00 2.950846e+01 2.408258e+00
5.281122e+00 2.950780e+01 2.414575e+00
4.539023e+00 3.317078e+01 2.583902e+00
3.013604e+00 3.214091e+01 2.846802e+00
3.585897e+00 3.311442e+01 2.885389e+00
4.923990e+00 3.225129e+01 2.444071e+00
4.330072e+00 2.767606e+01 2.548655e+00
4.786457e+00 2.860125e+01 2.436470e+00
2.887767e+00 2.876879e+01 2.799615e+00
3.378973e+00 2.776589e+01 2.813883e+00
2.154354e+00 3.244049e+01 4.053138e+00
2.052366e+00 3.046683e+01 3.295385e+00
1.845614e+00 3.114302e+01 3.998244e+00
2.747099e+00 3.289579e+01 3.389639e+00
1.365531e+01 3.253998e+01 2.439503e+00
1.538845e+01 3.247211e+01 2.408695e+00
1.456589e+01 3.201839e+01 2.404869e+00
1.439050e+01 3.403081e+01 2.409203e+00
1.356974e+01 3.356124e+01 2.410915e+00
1.334304e+01 3.554090e+01 2.549675e+00
1.347071e+01 3.456005e+01 2.423953e+00
1.519544e+01 3.542279e+01 2.803267e+00
1.420636e+01 3.597285e+01 2.829550e+00
1.631168e+01 3.095730e+01 2.489425e+00
1.702648e+01 3.259134e+01 2.754756e+00
1.710215e+01 3.151693e+01 2.728512e+00
1.545538e+01 3.147182e+01 2.408243e+00
1.584051e+01 3.616042e+01 3.972868e+00
1.505239e+01 3.623003e+01 3.309620e+00
1.689924e+01 3.447851e+01 3.230773e+00
1.675734e+01 3.519700e+01 3.902497e+00
1.140368e+01 2.545290e+01 6.866684e+00
1.267793e+01 2.434499e+01 6.890298e+00
1.241982e+01 2.525153e+01 6.879412e+00
1.085749e+01 2.387277e+01 6.876955e+00
1.061286e+01 2.477974e+01 6.878055e+00
1.039867e+01 2.155924e+01 5.154910e+00
1.048188e+01 2.235940e+01 6.394326e+00
9.795115e+00 2.194342e+01 5.843950e+00
1.237546e+01 2.193949e+01 5.880072e+00
1.176152e+01 2.163611e+01 5.190354e+00
1.430864e+01 2.251725e+01 5.219018e+00
1.307955e+01 2.195898e+01 5.210572e+00
1.381086e+01 2.318705e+01 6.475958e+00
1.463901e+01 2.311517e+01 5.958314e+00
9.407461e+00 3.260831e+01 2.806247e+00
8.950004e+00 3.110272e+01 3.306152e+00
8.710429e+00 3.192661e+01 2.916396e+00
1.056660e+01 3.153566e+01 3.333580e+00
1.035817e+01 3.236379e+01 2.940072e+00
9.205907e+00 2.788508e+01 2.752118e+00
1.044635e+01 2.882887e+01 3.300982e+00
1.016498e+01 2.803213e+01 2.891592e+00
8.886670e+00 2.942744e+01 3.285747e+00
8.578168e+00 2.863703e+01 2.878912e+00
1.199982e+01 2.865020e+01 2.774076e+00
1.148727e+01 3.013157e+01 3.323970e+00
1.215922e+01 2.961091e+01 2.915055e+00
1.110182e+01 2.828529e+01 2.899618e+00
8.288193e+00 3.143527e+01 6.838911e+00
9.961139e+00 3.118717e+01 6.838521e+00
9.256590e+00 3.178082e+01 6.838831e+00
8.882547e+00 2.984665e+01 6.838352e+00
8.125345e+00 3.043308e+01 6.838879e+00
1.126090e+01 3.224232e+01 6.839302e+00
1.157302e+01 3.057731e+01 6.838388e+00
1.191357e+01 3.143844e+01 6.839339e+00
1.025435e+01 3.206015e+01 6.838898e+00
6.124220e+00 3.735713e+01 4.122013e+00
6.597714e+00 3.664663e+01 2.883089e+00
5.802188e+00 3.671151e+01 3.432790e+00
8.011199e+00 3.793050e+01 3.401670e+00
7.326756e+00 3.793783e+01 4.087108e+00
9.946006e+00 3.838701e+01 4.092271e+00
8.614255e+00 3.828384e+01 4.075490e+00
9.867348e+00 3.751497e+01 2.863341e+00
1.053082e+01 3.797967e+01 3.398822e+00
1.070040e+01 2.392630e+01 2.563850e+00
9.003863e+00 2.450547e+01 2.447878e+00
1.000467e+01 2.464621e+01 2.484951e+00
9.219575e+00 2.287930e+01 2.737336e+00
1.032293e+01 2.302407e+01 2.769318e+00
7.578343e+00 3.556407e+01 6.796368e+00
6.386036e+00 3.419071e+01 6.890059e+00
7.342819e+00 3.458906e+01 6.869970e+00
5.752209e+00 3.570290e+01 6.611233e+00
6.779194e+00 3.612988e+01 6.581184e+00
2.533243e+00 2.978526e+01 2.824484e+00
1.789351e+00 2.980679e+01 3.958731e+00
2.546701e+00 2.800673e+01 3.300333e+00
3.176192e+00 2.971526e+01 6.507452e+00
2.016637e+00 2.977314e+01 5.413402e+00
2.541058e+00 3.036013e+01 6.068752e+00
1.938331e+00 3.174957e+01 4.741699e+00
2.095397e+00 3.102568e+01 5.461575e+00
3.918851e+00 2.439536e+01 4.573892e+00
3.005185e+00 2.615044e+01 3.904807e+00
3.704007e+00 2.508596e+01 3.875983e+00
3.962189e+00 2.678744e+01 2.822440e+00
3.736473e+00 2.589138e+01 3.278621e+00
1.114353e+01 2.298121e+01 6.750086e+00
9.350066e+00 2.265339e+01 6.380852e+00
9.823050e+00 2.413419e+01 6.852000e+00
5.501071e+00 2.316267e+01 5.238180e+00
7.423595e+00 2.270348e+01 5.871391e+00
6.641302e+00 2.258186e+01 5.209483e+00
9.110416e+00 2.175390e+01 5.176998e+00
7.857410e+00 2.211023e+01 5.194989e+00
7.447179e+00 2.689585e+01 6.856474e+00
8.573281e+00 2.545088e+01 6.863673e+00
8.399122e+00 2.642011e+01 6.854918e+00
1.039247e+01 2.568688e+01 6.858102e+00
9.386975e+00 2.601351e+01 6.855390e+00
9.617157e+00 2.929502e+01 6.837987e+00
9.020011e+00 2.789092e+01 6.839532e+00
9.797261e+00 2.839453e+01 6.838132e+00
8.078696e+00 2.939893e+01 6.838892e+00
1.019080e+01 2.659346e+01 6.844844e+00
9.995251e+00 2.749645e+01 6.839448e+00
4.795526e+00 2.961541e+01 6.855534e+00
6.463907e+00 2.949119e+01 6.850861e+00
5.666249e+00 3.007816e+01 6.861416e+00
7.399661e+00 3.100207e+01 6.841760e+00
6.531928e+00 3.054086e+01 6.850045e+00
6.867430e+00 2.335584e+01 2.736152e+00
5.210745e+00 2.401093e+01 3.211739e+00
6.078465e+00 2.408471e+01 2.727633e+00
6.567976e+00 2.254851e+01 3.764552e+00
7.301855e+00 2.259482e+01 3.141486e+00
4.613120e+00 2.582487e+01 2.809541e+00
5.325700e+00 2.490838e+01 2.771259e+00
8.450566e+00 2.179006e+01 4.459438e+00
7.838448e+00 2.206435e+01 3.752296e+00
4.498042e+00 3.339285e+01 6.849814e+00
5.012471e+00 3.173645e+01 6.869087e+00
5.226286e+00 3.274683e+01 6.890339e+00
3.396147e+00 3.201072e+01 6.562790e+00
3.616041e+00 3.310060e+01 6.605295e+00
6.673489e+00 3.157617e+01 6.850853e+00
5.946097e+00 3.215486e+01 6.869721e+00
2.280893e+00 3.226752e+01 5.478641e+00
2.861692e+00 3.274308e+01 6.133372e+00
1.682267e+01 3.363099e+01 2.798911e+00
1.774656e+01 3.211551e+01 3.211808e+00
1.750219e+01 3.405635e+01 3.860835e+00
1.818284e+01 2.852448e+01 4.481704e+00
1.831910e+01 3.042104e+01 3.747776e+00
1.817662e+01 2.921672e+01 3.758961e+00
1.710644e+01 3.042913e+01 2.711897e+00
1.778969e+01 2.983185e+01 3.139843e+00
1.652280e+01 3.335139e+01 6.441226e+00
1.740906e+01 3.396467e+01 5.310549e+00
1.670072e+01 3.422379e+01 5.967894e+00
1.640857e+01 3.569129e+01 4.649743e+00
1.668122e+01 3.502138e+01 5.350296e+00
1.291123e+01 2.343412e+01 6.784234e+00
1.342350e+01 2.507040e+01 6.873866e+00
1.464758e+01 2.397099e+01 6.493385e+00
1.424405e+01 2.869191e+01 6.857616e+00
1.390619e+01 2.684403e+01 6.869147e+00
1.364133e+01 2.779396e+01 6.855012e+00
1.218015e+01 2.615625e+01 6.856421e+00
1.293157e+01 2.694285e+01 6.853897e+00
1.726866e+01 2.658843e+01 5.238357e+00
1.610814e+01 2.500544e+01 5.913760e+00
1.662464e+01 2.543266e+01 5.214726e+00
1.530661e+01 2.329585e+01 5.273918e+00
1.601842e+01 2.429965e+01 5.216166e+00
1.120466e+01 2.972713e+01 6.837938e+00
1.249574e+01 3.056788e+01 6.839249e+00
1.239411e+01 2.878292e+01 6.838867e+00
1.147333e+01 2.884433e+01 6.837912e+00
1.519709e+01 3.244378e+01 6.846016e+00
1.382550e+01 3.146626e+01 6.852197e+00
1.421250e+01 3.241188e+01 6.861536e+00
1.224658e+01 3.230544e+01 6.843011e+00
1.323002e+01 3.235188e+01 6.852018e+00
1.195694e+01 2.705910e+01 6.843427e+00
1.172476e+01 2.795551e+01 6.838778e+00
1.628171e+01 2.583116e+01 2.736018e+00
1.671065e+01 2.548737e+01 3.829644e+00
1.626947e+01 2.498786e+01 3.179979e+00
1.733104e+01 2.748473e+01 3.215583e+00
1.664864e+01 2.701753e+01 2.725802e+00
1.565128e+01 2.368627e+01 4.457324e+00
1.595911e+01 2.428417e+01 3.725280e+00
1.709557e+01 2.924098e+01 2.734369e+00
1.691089e+01 2.817557e+01 2.724898e+00
1.343300e+01 3.585984e+01 6.835937e+00
1.510745e+01 3.522783e+01 6.508931e+00
1.433387e+01 3.607010e+01 6.561192e+00
1.388821e+01 3.417898e+01 6.863469e+00
1.317241e+01 3.495328e+01 6.888523e+00
1.586670e+01 3.600485e+01 5.380040e+00
1.515317e+01 3.612651e+01 6.063976e+00
1.256802e+01 3.317975e+01 6.852962e+00
1.287773e+01 3.406179e+01 6.871797e+00
9.207261e+00 3.024853e+01 3.609534e+00
8.104462e+00 3.116104e+01 2.894566e+00
8.044729e+00 2.945561e+01 2.878707e+00
5.522558e+00 3.313568e+01 2.450551e+00
6.852598e+00 3.213305e+01 2.477485e+00
6.507274e+00 3.305011e+01 2.427465e+00
8.450539e+00 3.278156e+01 2.629348e+00
7.484700e+00 3.293084e+01 2.490541e+00
5.310212e+00 2.768908e+01 2.453512e+00
6.707632e+00 2.861214e+01 2.474611e+00
6.288747e+00 2.772384e+01 2.439516e+00
8.254097e+00 2.781048e+01 2.586030e+00
7.258283e+00 2.775866e+01 2.475335e+00
7.471923e+00 3.639812e+01 2.537815e+00
5.763115e+00 3.586122e+01 2.908951e+00
6.902643e+00 3.476899e+01 2.459416e+00
7.659676e+00 3.548071e+01 2.430217e+00
2.699067e+00 3.358069e+01 4.073481e+00
4.128918e+00 3.491568e+01 3.435550e+00
3.391030e+00 3.464997e+01 4.103328e+00
5.116985e+00 3.657524e+01 4.105437e+00
4.205758e+00 3.565566e+01 4.107076e+00
8.182746e+00 3.367175e+01 2.501034e+00
7.904044e+00 3.457017e+01 2.456062e+00
6.989407e+00 2.428977e+01 2.483109e+00
6.555938e+00 2.596840e+01 2.427147e+00
7.283602e+00 2.518468e+01 2.410403e+00
7.893541e+00 2.695746e+01 2.453714e+00
7.566307e+00 2.607920e+01 2.403739e+00
3.939135e+00 3.413897e+01 6.600698e+00
3.288237e+00 3.466279e+01 5.547013e+00
3.958403e+00 3.500993e+01 6.201173e+00
4.562780e+00 3.624892e+01 4.830885e+00
4.151144e+00 3.571373e+01 5.571514e+00
1.078306e+01 3.067260e+01 3.636800e+00
1.220426e+01 3.058375e+01 2.925097e+00
1.127139e+01 3.201336e+01 2.937755e+00
1.547166e+01 3.044404e+01 2.412647e+00
1.378211e+01 3.052976e+01 2.492173e+00
1.460150e+01 2.998146e+01 2.429187e+00
1.286049e+01 2.907075e+01 2.607349e+00
1.374988e+01 2.952280e+01 2.482987e+00
1.249952e+01 3.501605e+01 2.438748e+00
1.185931e+01 3.348166e+01 2.513120e+00
1.168140e+01 3.444807e+01 2.446382e+00
1.015084e+01 3.322574e+01 2.646910e+00
1.090654e+01 3.384689e+01 2.514082e+00
9.224694e+00 3.686291e+01 2.533172e+00
1.048042e+01 3.572120e+01 2.425304e+00
9.476552e+00 3.596273e+01 2.415561e+00
1.096099e+01 3.725297e+01 2.869945e+00
9.929192e+00 3.411733e+01 2.504188e+00
9.678167e+00 3.505082e+01 2.437702e+00
1.477588e+01 3.687073e+01 3.977291e+00
1.284951e+01 3.727192e+01 3.362058e+00
1.363915e+01 3.743772e+01 4.009439e+00
1.120535e+01 3.821982e+01 4.056758e+00
1.244234e+01 3.788844e+01 4.033922e+00
1.578211e+01 2.664366e+01 2.492177e+00
1.530766e+01 2.837032e+01 2.440667e+00
1.510608e+01 2.731200e+01 2.454680e+00
